"Year","Value","Country"
"2017","219.14666666666668","Iran, Islamic Republic of"
"2017","1145.0875","Ireland"
"2017","987.8","Isle of Man"
"2017","146.66666666666666","Israel"
"2017","553.7684210526315","Italy"
"2017","1674.626470588235","Japan"
"2017","1035.7","Jersey"
"2017","992.1","Kiribati"
"2017","664.7","Latvia"
"2017","734.7","Luxembourg"
"2017","1769.4","Macao"
"2017","417.8","Macedonia"
"2017","3248.0909090909086","Malaysia"
"2017","417.8","Malta"
"2017","3073.5","Marshall Islands"
"2017","1322.25","Mauritius"
"2017","1259.3","Mayotte"
"2017","497.9815789473684","Mexico"
"2017","4498.114285714286","Micronesia, Federated States of"
"2017","324","Mongolia"
"2017","1392.6333333333332","Montenegro"
"2017","1146.4","Nepal"
"2017","943.776967930029","Netherlands"
"2017","1013.9090909090908","New Zealand"
"2017","1998.25","Northern Mariana Islands"
"2017","1399.4693379790938","Norway"
"2017","422.3666666666667","Pakistan"
"2017","4491.1","Palau"
"2017","1490.8","Papua New Guinea"
"2017","727.9100000000001","Poland"
"2017","452","Portugal"
"2017","2143.553333333333","Puerto Rico"
"2017","1331.6","Reunion"
"2017","626.8560000000001","Romania"
"2017","559.1936000000004","Russian Federation"
"2017","1132.2","Saint Pierre and Miquelon"
"2017","543.4666666666667","Serbia"
"2017","1322","Seychelles"
"2017","1986","Singapore"
"2017","742.6","Slovakia"
"2017","1418.00625","Slovenia"
"2017","475.31403508771945","Spain"
"2017","1385.2599999999998","Sri Lanka"
"2017","2700.5","Suriname"
"2017","429.90000000000003","Svalbard and Jan Mayen"
"2017","696.4696113074205","Sweden"
"2017","1321.08","Switzerland"
"2017","1844.1","Trinidad and Tobago"
"2017","235.6","Tunisia"
"2017","542.3333333333334","Turkey"
"2017","486.9714285714286","Ukraine"
"2017","928.0927710843375","United Kingdom"
"2017","976.4389848397625","United States"
"2017","1340.1","Uruguay"
"2017","1696.3166666666668","Vietnam"
"2017","1441.6","Virgin Islands, U.S."
"2017","3696.5","Wallis and Futuna"
"2018","331.475","Aland Islands"
"2018","457.4333333333333","Algeria"
"2018","4038.5","American Samoa"
"2018","1818.7","Argentina"
"2018","2234","Armenia"
"2018","616.7920125966227","Australia"
"2018","1062.5666666666666","Austria"
"2018","4054.35","Azerbaijan"
"2018","1186.2","Bahamas"
"2018","680.7","Belgium"
"2018","1844.9","Belize"
"2018","1043.3","Bosnia and Herzegovina"
"2018","1519.2199999999998","Brazil"
"2018","690.4","Bulgaria"
"2018","830.4022427440633","Canada"
"2018","728","Cayman Islands"
"2018","451.38181818181823","Chile"
"2018","601.4","China"
"2018","2279.4285714285716","Colombia"
"2018","1101.15","Croatia"
"2018","341.1","Cyprus"
"2018","621.7857142857143","Czech Republic"
"2018","579.3625000000001","Denmark"
"2018","503.7439999999999","Estonia"
"2018","2837.55","Fiji"
"2018","497.168862275449","Finland"
"2018","812.7599999999999","France"
"2018","3480.2","French Guiana"
"2018","1548.6799999999998","French Polynesia"
"2018","1365.3","Georgia"
"2018","594.7384905660375","Germany"
"2018","575.0285714285714","Greece"
"2018","377.1","Greenland"
"2018","2735.9","Guam"
"2018","710.2","Guernsey"
"2018","913.6333333333332","Honduras"
"2018","576.8100000000001","Hungary"
"2018","547.7","Iceland"
"2018","310.937037037037","Iran, Islamic Republic of"
"2018","1149.0874999999999","Ireland"
"2018","901.9","Isle of Man"
"2018","290.84000000000003","Israel"
"2018","866.2846153846156","Italy"
"2018","517.9","Jamaica"
"2018","1887.6219858156026","Japan"
"2018","752.2","Jersey"
"2018","484.8","Latvia"
"2018","730.05","Luxembourg"
"2018","1773.4","Macao"
"2018","515.5","Macedonia"
"2018","2988.523076923077","Malaysia"
"2018","530","Malta"
"2018","3562.1","Marshall Islands"
"2018","2316.266666666667","Mauritius"
"2018","1207","Mayotte"
"2018","437.62413793103457","Mexico"
"2018","3868.9200000000005","Micronesia, Federated States of"
"2018","499.2","Mongolia"
"2018","1604.3500000000001","Montenegro"
"2018","658.4124999999999","Netherlands"
"2018","1062.9142857142858","New Zealand"
"2018","2328.5","Northern Mariana Islands"
"2018","1123.106463878327","Norway"
"2018","356.5222222222222","Pakistan"
"2018","486.6166666666666","Poland"
"2018","719.4","Portugal"
"2018","1435.8192307692307","Puerto Rico"
"2018","2136.5","Reunion"
"2018","647.9869565217392","Romania"
"2018","515.4534453781513","Russian Federation"
"2018","1338.2","Saint Pierre and Miquelon"
"2018","651.3000000000001","Serbia"
"2018","2214.2","Seychelles"
"2018","1727.6","Singapore"
"2018","637.3199999999999","Slovakia"
"2018","1280.025","Slovenia"
"2018","163","South Africa"
"2018","611.1","South Georgia and the South Sandwich Islands"
"2018","843.344186046512","Spain"
"2018","2080","Suriname"
"2018","520.65","Svalbard and Jan Mayen"
"2018","522.0449090909092","Sweden"
"2018","1141.6714285714286","Switzerland"
"2018","1573.7","Trinidad and Tobago"
"2018","382.22499999999997","Tunisia"
"2018","744.5272727272727","Turkey"
"2018","553.2249999999999","Ukraine"
"2018","851.1448717948716","United Kingdom"
"2018","1050.6446756194443","United States"
"2018","1250.2","Uruguay"
"2018","1588.0571428571427","Vietnam"
"2018","931.5","Virgin Islands, British"
"2018","933.6800000000001","Virgin Islands, U.S."
"2018","3588.8","Wallis and Futuna"
"2019","636.05","Aland Islands"
"2019","363.55925925925925","Algeria"
"2019","3670.1","American Samoa"
"2019","1535.4","Argentina"
"2019","904.375","Armenia"
"2019","465.2686597938147","Australia"
"2019","1193","Austria"
"2019","2148","Azerbaijan"
"2019","1196.8000000000002","Bahamas"
"2019","775.2","Belgium"
"2019","1005.3","Belize"
"2019","850.5","Bosnia and Herzegovina"
"2019","1960.6","Brazil"
"2019","518.975","Bulgaria"
"2019","822.9190909090909","Canada"
"2019","906.7","Cayman Islands"
"2019","344.6666666666667","Chile"
"2019","734.9","China"
"2019","1895.8642857142856","Colombia"
"2019","1225.2571428571428","Croatia"
"2019","662.8","Cyprus"
"2019","701.8999999999999","Czech Republic"
"2019","861.0714285714287","Denmark"
"2019","673.0880000000001","Estonia"
"2019","607.25","Falkland Islands (Malvinas)"
"2019","2639.25","Fiji"
"2019","643.4576687116563","Finland"
"2019","781.4041095890414","France"
"2019","2913.9","French Guiana"
"2019","1836.45","French Polynesia"
"2019","706.25","French Southern Territories"
"2019","738.7135238095236","Germany"
"2019","774.0666666666667","Greece"
"2019","276.73999999999995","Greenland"
"2019","2505.8","Guam"
"2019","895.5","Guernsey"
"2019","2174.5","Guyana"
"2019","702.6333333333333","Honduras"
"2019","585.98","Hungary"
"2019","286.45000000000005","Iceland"
"2019","400.0142857142858","Iran, Islamic Republic of"
"2019","1229.5","Ireland"
"2019","947.1","Isle of Man"
"2019","2.08","Israel"
"2019","802.8250000000003","Italy"
"2019","809.8499999999999","Jamaica"
"2019","1616.392857142857","Japan"
"2019","1006.8","Jersey"
"2019","3404.7","Kiribati"
"2019","765.9000000000001","Luxembourg"
"2019","2040.1","Macao"
"2019","2761.5","Malaysia"
"2019","280.8","Maldives"
"2019","2538.7999999999997","Marshall Islands"
"2019","1790.1333333333332","Mauritius"
"2019","1007.8","Mayotte"
"2019","439.39459459459454","Mexico"
"2019","3687.7000000000003","Micronesia, Federated States of"
"2019","1580.0857142857142","Montenegro"
"2019","858.16472303207","Netherlands"
"2019","904.9222222222221","New Zealand"
"2019","1810.9","Northern Mariana Islands"
"2019","1255.422619047619","Norway"
"2019","684.6099999999999","Pakistan"
"2019","1098","Papua New Guinea"
"2019","543.6083333333335","Poland"
"2019","340","Portugal"
"2019","1410.3034482758621","Puerto Rico"
"2019","1014.3","Reunion"
"2019","546.4759999999999","Romania"
"2019","553.4115264797509","Russian Federation"
"2019","1208.4","Saint Pierre and Miquelon"
"2019","627.9666666666667","Serbia"
"2019","2386.7","Seychelles"
"2019","1296.7","Singapore"
"2019","777.4333333333334","Slovakia"
"2019","1490.6624999999997","Slovenia"
"2019","89.6","South Africa"
"2019","566.9031914893616","Spain"
"2019","2718.8","Sri Lanka"
"2019","1991.6","Suriname"
"2019","399.65","Svalbard and Jan Mayen"
"2019","717.3950367647059","Sweden"
"2019","1342.5857142857144","Switzerland"
"2019","1181.4","Trinidad and Tobago"
"2019","439.93333333333334","Tunisia"
"2019","685.84","Turkey"
"2019","402.7571428571428","Ukraine"
"2019","73.8","United Arab Emirates"
"2019","992.9831325301205","United Kingdom"
"2019","1039.9349654915131","United States"
"2019","1414.8","Uruguay"
"2019","1436.4","Vietnam"
"2019","910","Virgin Islands, British"
"2019","786.3599999999999","Virgin Islands, U.S."
"2019","3909.1","Wallis and Futuna"
"2020","505.025","Aland Islands"
"2020","308.56363636363636","Algeria"
"2020","4951.3","American Samoa"
"2020","1238.6","Argentina"
"2020","615.5333333333334","Armenia"
"2020","768.0679742388762","Australia"
"2020","1187.6999999999998","Austria"
"2020","2095.6","Azerbaijan"
"2020","1311.8","Bahamas"
"2020","864.4000000000001","Belgium"
"2020","1786.4","Belize"
"2020","785.1","Bosnia and Herzegovina"
"2020","1492.175","Brazil"
"2020","573.025","Bulgaria"
"2020","817.8863580998778","Canada"
"2020","1331.4","Cayman Islands"
"2020","495.1333333333333","Chile"
"2020","881.159411764706","China"
"2020","1034.675","Croatia"
"2020","830.6199999999999","Czech Republic"
"2020","701.5125","Denmark"
"2020","678.5280000000001","Estonia"
"2020","471.3","Falkland Islands (Malvinas)"
"2020","1931.7","Fiji"
"2020","720.7269938650303","Finland"
"2020","755.1597222222222","France"
"2020","3468.1","French Guiana"
"2020","1516.925","French Polynesia"
"2020","532.4","French Southern Territories"
"2020","881.8499999999999","Georgia"
"2020","704.8370229007631","Germany"
"2020","636.3000000000001","Greece"
"2020","368.1","Greenland"
"2020","2372.2999999999997","Guam"
"2020","1081.6","Guernsey"
"2020","586.18","Hungary"
"2020","503.65","Iceland"
"2020","303.1037037037037","Iran, Islamic Republic of"
"2020","1377.4714285714285","Ireland"
"2020","919.2","Isle of Man"
"2020","689.2571428571428","Italy"
"2020","1161.8","Jamaica"
"2020","1768.9026315789474","Japan"
"2020","1105.3","Jersey"
"2020","1550","Kiribati"
"2020","532.9","Latvia"
"2020","575.25","Lithuania"
"2020","750","Luxembourg"
"2020","1695.5","Macao"
"2020","470.6","Macedonia"
"2020","3244.128571428571","Malaysia"
"2020","325.5","Maldives"
"2020","3028.0333333333333","Marshall Islands"
"2020","1568","Mauritius"
"2020","1086.4","Mayotte"
"2020","357.62727272727267","Mexico"
"2020","3350.09375","Micronesia, Federated States of"
"2020","90.7","Mongolia"
"2020","285.90000000000003","Morocco"
"2020","851.3540298507462","Netherlands"
"2020","893.9","New Zealand"
"2020","1663.8500000000001","Northern Mariana Islands"
"2020","1505.6751937984495","Norway"
"2020","1012.75","Pakistan"
"2020","3727.9","Palau"
"2020","636.7","Poland"
"2020","534.4","Portugal"
"2020","1845.5999999999997","Puerto Rico"
"2020","759","Reunion"
"2020","574.7461538461538","Romania"
"2020","557.6317796610168","Russian Federation"
"2020","1203.6","Saint Pierre and Miquelon"
"2020","2422.9","Seychelles"
"2020","1861.6","Singapore"
"2020","745.9333333333334","Slovakia"
"2020","1353.870588235294","Slovenia"
"2020","74.1","South Africa"
"2020","707.6976331360949","Spain"
"2020","1447.3500000000001","Sri Lanka"
"2020","532.36","Svalbard and Jan Mayen"
"2020","700.5120229007633","Sweden"
"2020","1176.185714285714","Switzerland"
"2020","1189.6","Tonga"
"2020","1656.9","Trinidad and Tobago"
"2020","370.9","Tunisia"
"2020","627.9857142857144","Turkey"
"2020","239.9","Turkmenistan"
"2020","2879.4","Tuvalu"
"2020","340.6333333333333","Ukraine"
"2020","150.9","United Arab Emirates"
"2020","1052.216049382716","United Kingdom"
"2020","942.7337522138827","United States"
"2020","928.5799999999999","Uruguay"
"2020","1595.6125","Vietnam"
"2020","1185","Virgin Islands, British"
"2020","869.8666666666667","Virgin Islands, U.S."
"2020","3522.7","Wallis and Futuna"
"2021","435.84999999999997","Aland Islands"
"2021","214.89375000000004","Algeria"
"2021","3154.8500000000004","American Samoa"
"2021","864.6217689193396","Australia"
"2021","1095.75","Austria"
"2021","2701.7","Azerbaijan"
"2021","829.2666666666668","Bahamas"
"2021","1038.9","Belgium"
"2021","979.2","Bosnia and Herzegovina"
"2021","933.325","Brazil"
"2021","721.3499999999999","Bulgaria"
"2021","795.2440944881889","Canada"
"2021","869.9142857142858","China"
"2021","1039.0000000000002","Croatia"
"2021","892.7000000000002","Czech Republic"
"2021","578.75","Denmark"
"2021","617.5625","Estonia"
"2021","354.9","Falkland Islands (Malvinas)"
"2021","2825.3","Fiji"
"2021","651.4949999999999","Finland"
"2021","747.3639999999999","France"
"2021","4675.1","French Guiana"
"2021","1350","French Polynesia"
"2021","800.130694980695","Germany"
"2021","600.9833333333332","Greece"
"2021","583.5","Greenland"
"2021","2378.16","Guam"
"2021","777.9","Guernsey"
"2021","141.11538461538464","Iran, Islamic Republic of"
"2021","866.25","Ireland"
"2021","889.6","Isle of Man"
"2021","1764.9800000000002","Japan"
"2021","847.2","Jersey"
"2021","921.9","Kiribati"
"2021","541.2","Latvia"
"2021","800","Luxembourg"
"2021","1880.1","Macao"
"2021","3708.22","Malaysia"
"2021","2957.966666666667","Marshall Islands"
"2021","1915","Mauritius"
"2021","1075.7","Mayotte"
"2021","269.23333333333335","Mexico"
"2021","4082.8466666666673","Micronesia, Federated States of"
"2021","116.8","Mongolia"
"2021","1551.9499999999998","Montenegro"
"2021","362.25","Morocco"
"2021","812.9941176470588","Netherlands"
"2021","989.0375","New Zealand"
"2021","2568.3","Northern Mariana Islands"
"2021","1075.6080769230769","Norway"
"2021","3604","Palau"
"2021","596.3166666666667","Poland"
"2021","197.4","Portugal"
"2021","1516.974193548387","Puerto Rico"
"2021","1415.4","Reunion"
"2021","618.7375","Romania"
"2021","712.4000000000001","Russian Federation"
"2021","972.4","Saint Pierre and Miquelon"
"2021","738.1999999999999","Serbia"
"2021","734.1999999999999","Slovakia"
"2021","1242.0588235294117","Slovenia"
"2021","2065.7","Solomon Islands"
"2021","561.4520467836256","Spain"
"2021","1951.4666666666665","Sri Lanka"
"2021","2937.2","Suriname"
"2021","440.4666666666667","Svalbard and Jan Mayen"
"2021","689.3108737864078","Sweden"
"2021","1372.8000000000004","Switzerland"
"2021","678.9499999999999","Turkey"
"2021","2908.7","Tuvalu"
"2021","898.4215189873416","United Kingdom"
"2021","933.1986959923511","United States"
"2021","1065.575","Uruguay"
"2021","1680.58","Vietnam"
"2021","667.4","Virgin Islands, British"
"2021","789.1166666666667","Virgin Islands, U.S."
"2021","2504.5","Wallis and Futuna"
"2022","460.76666666666665","Aland Islands"
"2022","203.99230769230766","Algeria"
"2022","1215.76","Armenia"
"2022","983.5669341357407","Australia"
"2022","1147.6","Austria"
"2022","2804.633333333333","Azerbaijan"
"2022","1347.2333333333333","Bahamas"
"2022","728.6666666666666","Belgium"
"2022","2428.5","Belize"
"2022","1354.8","Bermuda"
"2022","947.175","Bosnia and Herzegovina"
"2022","482.42499999999995","Bulgaria"
"2022","866.8841907151818","Canada"
"2022","670.7","Chile"
"2022","798.6955414012738","China"
"2022","1678.6","Colombia"
"2022","707.5666666666666","Croatia"
"2022","695.1222222222223","Czech Republic"
"2022","543.5999999999999","Denmark"
"2022","536.5916666666666","Estonia"
"2022","575.35","Falkland Islands (Malvinas)"
"2022","2684.4","Fiji"
"2022","594.7637500000001","Finland"
"2022","578.8062499999997","France"
"2022","1450.9499999999998","French Polynesia"
"2022","423.75","French Southern Territories"
"2022","402.9","Georgia"
"2022","679.5330097087377","Germany"
"2022","610.1","Gibraltar"
"2022","388.76666666666665","Greece"
"2022","345.275","Greenland"
"2022","2589.65","Guam"
"2022","734.3","Guernsey"
"2022","229.348275862069","Iran, Islamic Republic of"
"2022","729.9","Ireland"
"2022","816.9","Isle of Man"
"2022","607.5333333333334","Italy"
"2022","968.5","Jamaica"
"2022","1671.1024096385543","Japan"
"2022","760.2","Jersey"
"2022","830","Kiribati"
"2022","433.4","Latvia"
"2022","635.6500000000001","Luxembourg"
"2022","2005","Macao"
"2022","3764.133333333333","Malaysia"
"2022","3435.9","Marshall Islands"
"2022","1179.5","Mayotte"
"2022","321.65999999999997","Mexico"
"2022","3849.3285714285716","Micronesia, Federated States of"
"2022","1523.1166666666668","Montenegro"
"2022","377.8999999999999","Morocco"
"2022","1756","Nepal"
"2022","789.2109467455621","Netherlands"
"2022","1271","New Zealand"
"2022","2103.7","Northern Mariana Islands"
"2022","1230.271604938272","Norway"
"2022","454.65","Pakistan"
"2022","3032.75","Palau"
"2022","755.4","Papua New Guinea"
"2022","516.6999999999999","Poland"
"2022","1903.3333333333333","Puerto Rico"
"2022","1636.6","Reunion"
"2022","484.74999999999994","Romania"
"2022","574.0607142857144","Russian Federation"
"2022","1355.9","Saint Pierre and Miquelon"
"2022","583.8000000000001","Serbia"
"2022","2100.8","Seychelles"
"2022","561.025","Slovakia"
"2022","1136.6352941176467","Slovenia"
"2022","160.6","South Africa"
"2022","539.6355828220859","Spain"
"2022","692.9","Sri Lanka"
"2022","2874.3","Suriname"
"2022","541.2","Svalbard and Jan Mayen"
"2022","593.430753968254","Sweden"
"2022","1053.1714285714284","Switzerland"
"2022","2165.8","Trinidad and Tobago"
"2022","205.125","Tunisia"
"2022","187","Turkmenistan"
"2022","2180.5","Tuvalu"
"2022","470.5","Ukraine"
"2022","769.7016666666667","United Kingdom"
"2022","860.9882681564237","United States"
"2022","886.1","Uruguay"
"2022","2210.25","Vietnam"
"2022","1123.7","Virgin Islands, British"
"2022","1102.45","Virgin Islands, U.S."
"2022","2247.8","Wallis and Futuna"
